objectid,calle,codigo,foto,geo_shape,geo_point_2d
376,ALMAZORA / CONVENTO CARMELITAS,521,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/521.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.371464014253879, 39.48384857057551], 'type': 'Point'}, 'properties': {}}","{'lon': -0.371464014253879, 'lat': 39.48384857057551}"
377,TRAMO III PTE CAMPANAR PASEO,325,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/325.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39404600907844495, 39.476062773447936], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39404600907844495, 'lat': 39.476062773447936}"
380,AVDA. CONSTITUCIO“N-HNOS. MACHADO,1518,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1518.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3706920145244809, 39.49763870165119], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3706920145244809, 'lat': 39.49763870165119}"
381,PARQUE OESTE FUENTE Nº 5,721,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/721.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39517301356310525, 39.465892790929594], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39517301356310525, 'lat': 39.465892790929594}"
384,C/ JOSE MARIA MORTES LERMA,812,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/812.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40153101102297784, 39.463184356426], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40153101102297784, 'lat': 39.463184356426}"
389,"JUSTO Y PASTOR, 128 (EDIFICIO ARCO)",1202,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1202.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3399359881270471, 39.46712112365228], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3399359881270471, 'lat': 39.46712112365228}"
393,ESCULTOR VICENTE BELTRAN GRIMAL (JARDÍN),1233,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1233.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3473139995381981, 39.463333129005775], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3473139995381981, 'lat': 39.463333129005775}"
397,CEMENTERIO GENERAL SECC. 12,C085,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C085.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4019750059560664, 39.448772429447466], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4019750059560664, 'lat': 39.448772429447466}"
399,CEMENTERIO GENERAL SECC.19-4,C004,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C004.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3971709894032088, 39.45021057056381], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3971709894032088, 'lat': 39.45021057056381}"
401,CEMENTERIO GENERAL SEC. 1 IZDA,C093,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C093.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3984850046031544, 39.44717025736897], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3984850046031544, 'lat': 39.44717025736897}"
406,CEMENTERIO CABAÑAL SEC. 5-1,1332,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1332.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3382349903315877, 39.47567748961072], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3382349903315877, 'lat': 39.47567748961072}"
408,PARQUE DE BENICALAP PISCINA (DENTRO),1621,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1621.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3959169983496496, 39.49649047789073], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3959169983496496, 'lat': 39.49649047789073}"
413,LAVADERO ( JARDÍN ),1130,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1130.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33416000039543925, 39.47020721345621], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33416000039543925, 'lat': 39.47020721345621}"
418,VIVEROS PARQUE INFANTIL,515,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/515.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.366836012039705, 39.4804153436486], 'type': 'Point'}, 'properties': {}}","{'lon': -0.366836012039705, 'lat': 39.4804153436486}"
427,ABEN AL ABBAR (JARDIN),1217,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1217.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.35318699493654243, 39.46706771832529], 'type': 'Point'}, 'properties': {}}","{'lon': -0.35318699493654243, 'lat': 39.46706771832529}"
433,PLAZA DR. LANDETE,213,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/213.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3718050118990143, 39.462997436475504], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3718050118990143, 'lat': 39.462997436475504}"
434,JARDÍN GREGORIO GEA,402,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/402.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3887409858486788, 39.48236846850875], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3887409858486788, 'lat': 39.48236846850875}"
438,VIVEROS MARMOL,517,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/517.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36761799482588076, 39.47919845530549], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36761799482588076, 'lat': 39.47919845530549}"
439,PLAZA TOSSAL DE REI / CONDE LUMIARES,1519,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1519.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37250399654922, 39.496036528312175], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37250399654922, 'lat': 39.496036528312175}"
441,PLAZA DE CARPESA,1707,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1707.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.378136008286999, 39.51703643740459], 'type': 'Point'}, 'properties': {}}","{'lon': -0.378136008286999, 'lat': 39.51703643740459}"
442,TRES CRUCES / JOSE M. MORTES LERMA,809,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/809.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40424901243058475, 39.46239089902907], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40424901243058475, 'lat': 39.46239089902907}"
445,CEMENTERIO CABAÑAL SEC. 5-10,1341,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1341.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3383049971502875, 39.474662780500005], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3383049971502875, 'lat': 39.474662780500005}"
447,C/ CASTELLÓ DE L'ALBUFERA,1924,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1924.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36585100063437054, 39.428189999623235], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36585100063437054, 'lat': 39.428189999623235}"
453,CEMENTERIO GENERAL SEC. 19-23,C023,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C023.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39885801065008925, 39.45057678160501], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39885801065008925, 'lat': 39.45057678160501}"
454,CEMENTERIO GENERAL SECC. 7 DCHA,C063,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C063.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3990080057416362, 39.44980621208067], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3990080057416362, 'lat': 39.44980621208067}"
458,PLAYA ARBRE DEL GOS 1ª,1946,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1946.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33277800614319875, 39.40900421078666], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33277800614319875, 'lat': 39.40900421078666}"
300,CALLE CONDE PESTAGUA (JARDIN),1119,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1119.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3326480084749756, 39.461830138457174], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3326480084749756, 'lat': 39.461830138457174}"
302,"PLAZA JOAQUIN MUÑOZ PEIRATS, 2",1608,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1608.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39407101233338904, 39.48748016269389], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39407101233338904, 'lat': 39.48748016269389}"
303,TRAMO XII FINAL PASEO GULLIVER,1031,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1031.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3586130141616349, 39.460018157567156], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3586130141616349, 'lat': 39.460018157567156}"
312,MUSICO MARTINEZ COLL,1407,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1407.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3544979992686023, 39.48542785566255], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3544979992686023, 'lat': 39.48542785566255}"
317,"JESUS MORANTE BORRAS, 112 (JARDIN)",1021,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1021.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3438439971414515, 39.44619369427186], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3438439971414515, 'lat': 39.44619369427186}"
318,PLAZA MARIANO BENLLIURE,109,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/109.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37608501307092645, 39.47261428765489], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37608501307092645, 'lat': 39.47261428765489}"
323,CEMENTERIO GENERAL SECC. 12,C084,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C084.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40111899334182377, 39.44888305580775], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40111899334182377, 'lat': 39.44888305580775}"
324,C/ YAÑEZ DE LA ALMEDINA,1158,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1158.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33504999968345245, 39.47601999975311], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33504999968345245, 'lat': 39.47601999975311}"
325,"CAMINO DEL CAMINOT, 85",1022,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1022.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3444559868606704, 39.44465255624849], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3444559868606704, 'lat': 39.44465255624849}"
329,CEMENTERIO CABAÑAL SEC. 4-1ª,1331,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1331.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33819299987749196, 39.476577758177704], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33819299987749196, 'lat': 39.476577758177704}"
343,ROCIO /PASTOR AYCAR ( CASTELLAR ),1950,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1950.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3640559906919856, 39.43077087379778], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3640559906919856, 'lat': 39.43077087379778}"
347,CEMENTERIO GENERAL SEC. 1 DCHA,C092,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C092.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39787900414621646, 39.44769286938448], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39787900414621646, 'lat': 39.44769286938448}"
351,CEMENTERIO GENERAL SEC 7 IZDA,C114,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C114.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3994350139460418, 39.44610595583552], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3994350139460418, 'lat': 39.44610595583552}"
357,C/ YAÑEZ DE LA ALMEDINA,1157,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1157.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33465599936349083, 39.475741999524324], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33465599936349083, 'lat': 39.475741999524324}"
360,CEMENTERIO CABAÑAL SEC. 5-2,1333,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1333.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3380900034188689, 39.47548294000413], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3380900034188689, 'lat': 39.47548294000413}"
361,PASEO MARITIMO 4ª JUNTO RTE CASA ISABEL-EL BOBO,1104,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1104.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3246630123748192, 39.48137283260981], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3246630123748192, 'lat': 39.48137283260981}"
365,CEMENTERIO GENERAL SEC 3.DCHA,C074,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C074.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39752501227376746, 39.44854736317055], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39752501227376746, 'lat': 39.44854736317055}"
532,SAN PIO IX PARQUE RAMBLETA FTE. Nº 17- 1ª,919,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/919.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3931609986577565, 39.445762633726595], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3931609986577565, 'lat': 39.445762633726595}"
546,TRAMA I CASA DE AGUA 2,439,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/439.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4036639931275689, 39.47433471598137], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4036639931275689, 'lat': 39.47433471598137}"
547,CEMENTERIO CAMPANAR  6ª,465,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/465.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4060130124473517, 39.48375701808074], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4060130124473517, 'lat': 39.48375701808074}"
548,CAMINO BELLREGUART / ALACREUS (CASTELLAR),1922,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1922.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36451899973548446, 39.433616636758615], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36451899973548446, 'lat': 39.433616636758615}"
555,CEMENTERIO GENERAL SECC. 7 DCHA,C062,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C062.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39909699591416636, 39.449192046502496], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39909699591416636, 'lat': 39.449192046502496}"
560,"MUSICO HIPOLITO MARTINEZ, 16 (JARDIN ESPAI VERT)",1409,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1409.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3534870150079967, 39.483139037413416], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3534870150079967, 'lat': 39.483139037413416}"
564,PLAZA SEGOVIA 11,913,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/913.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3911019865930058, 39.448570250040305], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3911019865930058, 'lat': 39.448570250040305}"
565,AVDA. MANUEL COLOMER MARCO,916,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/916.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3904600135723301, 39.43889617880517], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3904600135723301, 'lat': 39.43889617880517}"
568,CEMENTERIO GENERAL SECC.19-38,C038,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C038.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3997049932795538, 39.450462340524126], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3997049932795538, 'lat': 39.450462340524126}"
569,CEMENTERIO GENERAL SEC 5-IZDA,C105,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C105.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3992089928750632, 39.446823118958584], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3992089928750632, 'lat': 39.446823118958584}"
570,PLAYA SALER JUNTO LAGO-FTE RETIRADA-NO EXISTE,1905b,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1905b.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-1.462788782018645e-10, 0], 'type': 'Point'}, 'properties': {}}","{'lon': -1.462788782018645e-10, 'lat': 0.0}"
575,JARDIN MOTILLA DEL PALANCAR,1513,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1513.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36910998809605794, 39.48980331280829], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36910998809605794, 'lat': 39.48980331280829}"
581,CAUCE RIO TRAMO XIV FRENTE MUSEO PRINCIPE FELIPE 3º,1048,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1048.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.35190299051514756, 39.45794677693072], 'type': 'Point'}, 'properties': {}}","{'lon': -0.35190299051514756, 'lat': 39.45794677693072}"
585,AV AUSIAS MARCH,1058,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1058.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37611699965838863, 39.456114999526235], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37611699965838863, 'lat': 39.456114999526235}"
590,PARKING EXPLORADOR ANDRES 2ª-FTE Nº 31,1358,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1358.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.345643996700743, 39.471527098917655], 'type': 'Point'}, 'properties': {}}","{'lon': -0.345643996700743, 'lat': 39.471527098917655}"
591,CAMINO DE MONTANARES (PINEDO),1914,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1914.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33544000959059395, 39.41557311910454], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33544000959059395, 'lat': 39.41557311910454}"
592,TREMOLAR,1919,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1919.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3538089993433997, 39.42202758695148], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3538089993433997, 'lat': 39.42202758695148}"
595,CAUCE RIO TRAMO XIV FRENTE MUSEO PRINCIPE FELIPE 2º,1046,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1046.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3496110138002266, 39.45647430353849], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3496110138002266, 'lat': 39.45647430353849}"
597,TRAMO II JUNTO CAMPO DE FUTLBOL (CENTRO),471,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/471.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3989279869033134, 39.47514343171486], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3989279869033134, 'lat': 39.47514343171486}"
599,ESCULTOR GARCIA MAS 3,429,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/429.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3983469905318547, 39.48576354847488], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3983469905318547, 'lat': 39.48576354847488}"
601,PASEO ALAMEDA (PALACETE PERGOLA),605,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/605.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36559799249100233, 39.47429656868963], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36559799249100233, 'lat': 39.47429656868963}"
603,BLASCO IBAÑEZ (FRENTE HOSPITAL CLINICO),613,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/613.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3631170091619574, 39.47870254475993], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3631170091619574, 'lat': 39.47870254475993}"
605,FRANCO TORMO FRENTE Nº 9-JUNTO PARQUE ANTIGUO MANICOMIO,820,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/820.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3906899977255131, 39.45846938994877], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3906899977255131, 'lat': 39.45846938994877}"
608,MOSEN RAUSELL 3,421,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/421.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3985910117686643, 39.483093261635666], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3985910117686643, 'lat': 39.483093261635666}"
